1408
11135
807
600
8953
11769
1720
764
11150
158
874
3864
3061
2402
3502
483
3640
10224
11693
5773
1121
1446
584
8998
923
3659
3914
602
10023
9883
8671
6146
9842
10562
8579
9180
1759
8128
1554
6494
5762
187
3195
4475
1701
2539
4207
3936
5814
1079
9
6068
6007
4166
6107
1912
6258
4315
8965
1094
4109
4056
3761
5423
2187
968
3133
1929
6299
562
5701
603
7715
1459
4927
10925
1866
2039
1171
9039
3482
11151
8107
2229
7907
6946
5298
24
5153
545
1935
11150
3684
11840
11801
10078
2207
709
1
8542
