5,0,0.0
20,0,0.0
40,2,0.0
55,2,0.0
75,4,0.0
95,6,0.0
115,8,0.0
130,8,0.0
161,6,0.0
181,8,0.0
196,8,0.0
211,8,0.0
226,8,0.0
241,8,0.0
279,10,0.0
299,11,0.0
325,7,0.0
353,7,0.0
381,7,0.0
409,6,0.0
429,7,0.0
457,7,0.0
485,6,0.0
521,5,0.17
549,5,0.33
590,5,0.5
618,5,0.5
650,4,0.5
673,3,0.5
709,2,0.5
729,3,0.5
744,3,0.59
772,3,0.6799999999999999
800,3,0.6799999999999999
828,3,0.6799999999999999
843,3,0.6799999999999999
863,4,0.6799999999999999
891,4,0.6799999999999999
911,5,0.6799999999999999
939,5,0.6799999999999999
967,5,0.6799999999999999
982,5,0.6799999999999999
1002,6,1.2799999999999998
1030,6,1.68
1063,6,1.68
1083,7,1.68
1111,7,1.68
1144,7,1.73
1180,6,1.79
1208,6,2.59
1252,5,2.7899999999999996
1280,5,2.7899999999999996
1295,5,2.7899999999999996
1315,6,2.9499999999999997
1347,5,3.05
1383,4,3.05
1403,5,3.05
1418,5,3.05
1454,4,3.05
1492,5,3.05
1507,5,3.05
1535,5,3.22
1571,4,4.22
1602,3,4.22
1617,3,4.22
1637,4,4.47
1673,3,4.6
1693,4,4.6
1708,4,4.6
1736,4,4.74
1764,4,4.74
1797,4,4.74
1825,4,4.74
1845,5,4.74
1865,6,4.91
1888,5,5.07
1929,4,6.24
1970,4,6.24
2004,4,6.24
2032,4,6.24
2060,4,6.24
2091,3,6.4399999999999995
2114,2,6.539999999999999
2134,3,6.539999999999999
2149,3,6.539999999999999
2169,4,6.539999999999999
2184,4,6.539999999999999
2204,5,6.539999999999999
2232,5,6.539999999999999
2247,5,6.539999999999999
2267,6,6.539999999999999
2300,6,6.539999999999999
2323,5,6.539999999999999
2364,5,6.539999999999999
2379,5,6.539999999999999
2407,5,6.71
2446,3,6.890000000000001
2466,4,7.09
2489,3,7.299999999999999
2530,3,7.41
2545,3,7.41
2565,4,7.529999999999999
2580,4,7.659999999999999
2613,5,7.789999999999999
2628,5,7.789999999999999
2667,6,8.189999999999998
2693,4,8.29
2713,5,8.29
2741,5,8.29
2777,4,8.36
2800,3,8.45
2820,4,8.68
2859,2,9.129999999999999
2892,2,9.129999999999999
2912,3,9.129999999999999
2927,3,9.129999999999999
2947,4,9.129999999999999
2967,5,9.129999999999999
2990,4,9.129999999999999
3010,5,9.19
3036,3,9.25
3056,4,9.25
3084,4,9.299999999999999
3127,4,9.299999999999999
3153,2,9.299999999999999
3168,2,9.299999999999999
3183,2,9.299999999999999
3198,2,9.299999999999999
3213,2,9.299999999999999
3228,2,9.299999999999999
3256,1,9.299999999999999
3271,1,9.299999999999999
3286,1,9.299999999999999
3301,1,9.299999999999999
3316,1,9.299999999999999
3331,1,9.299999999999999
3346,1,9.299999999999999
3374,0,9.299999999999999
