0,0
30,1
60,1
90,1
120,2
150,3
180,3
210,4
258,5
351,7
389,8
419,9
449,10
492,11
530,12
568,12
598,12
628,12
658,12
688,12
718,12
748,12
786,11
816,12
846,12
876,12
907,12
937,12
975,12
1005,12
1043,11
1073,12
1111,11
1141,12
1171,12
1201,12
1231,12
1261,12
1291,12
1321,12
1351,12
1394,11
1492,12
1522,12
1552,12
1582,12
1612,12
1642,12
1680,11
1710,12
1754,11
1922,12
2145,11
2308,12
2338,12
2368,12
2398,12
2428,12
2458,12
2488,12
2518,12
2548,12
2578,12
2608,12
2638,12
2668,12
2707,12
2835,11
2865,12
2895,12
2938,11
3101,12
3131,11
3161,12
3191,12
3221,12
3310,11
3483,12
3513,12
3543,12
3573,12
3603,12
3646,12
3676,12
3864,11
3894,12
3924,12
3954,12
3997,11
4171,12
4201,12
4424,11
4454,11
4587,12
4825,11
4992,12
5225,11
5255,11
5388,12
5418,12
5448,12
5478,12
5508,12
5538,12
5568,12
5598,12
5628,12
5658,12
5688,12
5718,12
5748,12
5778,12
5821,11
5985,12
6015,12
6045,12
6075,12
6105,12
6135,12
6165,12
6195,12
6238,11
6401,12
6431,12
6461,12
6627,10
6800,12
7019,11
7060,9
7090,9
7120,9
7150,9
7180,9
7210,9
7240,9
7270,9
7300,9
7330,9
7360,9
7390,9
7420,9
7463,8
7493,8
7523,8
7553,8
7583,8
7613,8
7643,8
7673,8
7703,8
7733,8
7763,8
7793,8
7823,8
7853,8
7883,8
7913,7
7944,7
7974,7
8004,7
8034,7
8064,7
8094,7
8124,7
8154,7
8184,7
8214,7
8244,7
8274,7
8304,7
8334,7
8364,7
8394,7
8424,7
8454,7
8497,6
8527,6
8557,6
8587,6
8617,6
8647,6
8677,6
8707,6
8737,6
8767,6
8797,6
8827,6
8857,6
8887,6
8917,6
8947,6
8977,6
9007,6
9037,6
9067,6
9097,6
9127,6
9157,6
9188,6
9218,6
9248,6
9278,6
9308,6
9338,6
9368,6
9398,6
9428,6
9458,6
9488,6
9518,6
9548,6
9578,6
9608,6
9638,6
9668,6
9698,6
9728,6
9758,6
9788,6
9818,6
9848,6
9886,5
9916,5
9946,5
9976,5
10006,5
10036,5
10066,5
10096,5
10126,5
10156,5
10186,5
10216,5
10246,5
10276,5
10307,5
10337,5
10367,5
10397,5
10427,5
10457,5
10487,5
10517,5
10547,5
10577,5
10607,5
10637,5
10667,5
10697,5
10727,5
10757,5
10787,5
10817,5
10847,5
10877,5
10907,5
10937,5
10967,5
10997,5
11027,5
11057,5
11087,5
11117,5
11147,5
11177,5
11207,5
11237,5
11267,5
11297,5
11327,5
11357,5
11387,5
11418,5
11448,5
11478,5
11508,5
11538,5
11568,5
11598,5
11628,5
11658,5
11688,5
11718,5
11748,5
11778,5
11808,5
11838,5
11868,5
11898,5
11928,5
11958,5
11988,5
12018,5
12048,5
12078,5
12108,5
12138,5
12168,5
12198,5
12228,5
12258,5
12288,5
12318,5
12348,5
12378,5
12408,5
12438,5
12468,5
12498,5
12528,5
12559,5
12589,5
12619,5
12649,5
12679,5
12709,5
12739,5
12769,5
12799,5
12829,5
12859,5
12889,5
12919,5
12949,5
12979,5
13009,5
13039,5
13069,5
13099,5
13129,5
13159,5
13189,5
13219,5
13249,5
13279,5
13309,5
13339,5
13369,5
13399,5
13429,5
13459,5
13489,5
13519,5
13549,5
13579,5
13609,5
13652,4
13683,4
13713,4
13743,4
13773,4
13803,4
13833,4
13863,4
13893,4
13923,4
13953,4
13983,4
14013,4
14043,4
14073,4
14103,4
14133,4
14163,4
14193,4
14223,4
14253,4
14283,4
14313,4
14343,4
14373,4
14403,4
14433,4
14463,4
14493,4
14523,4
14553,4
14583,4
14613,4
14643,4
14673,4
14703,4
14733,4
14763,4
14793,4
14824,4
14854,3
14884,3
14914,3
14944,3
14974,3
15004,3
15034,3
15064,3
15094,3
15124,3
15154,3
15184,3
15214,3
15244,3
15274,3
15304,3
15334,3
15364,3
15394,3
15424,3
15454,3
15484,3
15514,3
15544,3
15574,3
15604,3
15634,3
15664,3
15694,3
15724,3
15754,3
15784,3
15814,3
15844,3
15874,3
15904,3
15934,3
15964,3
15994,3
16024,3
16054,3
16085,3
16115,2
16145,2
16175,2
16205,2
16235,2
16265,2
16295,2
16325,2
16355,2
16385,2
16415,2
16445,2
16475,2
16505,2
16535,2
16565,2
16595,2
16625,2
16655,2
16685,2
16715,2
16745,2
16775,2
16805,2
16835,2
16865,2
16895,2
16925,2
16955,2
16985,2
17015,2
17045,2
17075,2
17105,2
17135,2
17165,2
17195,2
17225,2
17255,2
17285,2
17315,2
17345,2
17376,2
17406,2
17436,2
17466,2
17496,2
17526,2
17556,2
17586,2
17616,2
17646,2
17676,2
17706,2
17736,2
17766,2
17796,2
17826,2
17856,2
17886,2
17916,2
17946,2
17976,2
18006,2
18036,2
18066,2
18096,2
18126,2
18156,2
18186,2
18216,2
18246,2
18276,2
18306,2
18336,2
18366,2
18396,2
18426,2
18456,2
18486,2
18516,2
18546,2
18576,2
18606,2
18637,2
18667,2
18697,2
18727,2
18757,2
18787,2
18817,2
18847,1
18877,1
18907,1
18937,1
18967,1
18997,1
19027,1
19057,1
19087,1
19117,1
19147,1
19177,1
19207,1
19237,1
19267,1
19297,1
19327,1
19357,1
19387,1
19417,1
19447,1
19477,1
19507,1
19537,1
19567,0
