0,0
30,0
65,1
109,3
144,3
179,3
215,4
258,5
289,5
319,5
350,5
380,5
432,6
462,6
514,8
544,8
588,9
619,9
662,10
706,11
742,11
773,11
817,12
863,12
894,12
925,12
955,12
985,12
1027,12
1075,12
1106,12
1150,12
1206,12
1242,12
1278,12
1308,12
1350,12
1381,12
1411,12
1442,12
1473,12
1514,12
1575,12
1606,12
1636,12
1666,12
1696,12
1727,12
1768,12
1798,12
1828,12
1859,12
1894,12
1924,12
1954,12
1984,12
2015,12
2045,12
2075,12
2106,12
2141,12
2171,12
2202,12
2245,12
2275,12
2306,12
2336,12
2377,12
2407,12
2438,12
2468,12
2500,12
2546,12
2577,12
2608,12
2638,12
2668,12
2699,12
2729,12
2773,12
2803,12
2833,12
2864,12
2910,12
2940,12
2971,12
3012,12
3042,12
3077,12
3107,12
3138,12
3168,12
3208,12
3239,12
3282,12
3317,12
3361,12
3391,12
3421,12
3463,12
3493,12
3524,12
3554,12
3598,12
3641,12
3672,12
3702,12
3738,12
3779,12
3815,12
3845,12
3876,12
3906,12
3936,12
3967,12
3997,12
4027,12
4058,12
4088,12
4130,12
4160,12
4191,12
4221,12
4251,12
4282,12
4312,12
4343,12
4373,12
4419,12
4450,12
4480,12
4510,12
4540,12
4570,12
4601,12
4631,12
4661,12
4691,12
4722,12
4752,12
4782,12
4825,12
4860,12
4896,12
4926,12
4961,12
4991,12
5027,12
5062,12
5092,12
5122,12
5153,12
5183,12
5226,12
5257,12
5287,12
5317,12
5353,12
5383,12
5413,12
5443,12
5474,12
5504,12
5534,12
5564,12
5594,12
5624,12
5666,12
5696,12
5726,12
5761,12
5791,12
5822,12
5852,12
5882,12
5913,12
5943,12
5973,12
6003,12
6039,12
6069,12
6099,12
6134,12
6165,12
6195,12
6225,12
6255,12
6291,12
6321,12
6351,12
6381,12
6411,12
6450,11
6493,11
6531,10
6562,10
6592,10
6622,10
6652,10
6682,10
6713,10
6743,10
6781,9
6877,9
6995,8
7034,7
7064,7
7094,7
7124,7
7154,7
7184,7
7214,7
7244,7
7274,7
7304,7
