1.03
0.95
0.97
1.0
1.02
1.02
1.07
1.04
1.0
1.0
1.01
1.0
0.96
1.02
1.08
0.58
0.98
0.45
0.99
0.91
0.53
0.33
0.41
0.54
0.67
0.73
0.52
0.37
1.01
0.58
0.99
0.95
0.55
0.73
0.94
0.97
0.46
0.61
0.44
1.02
0.72
0.62
0.48
0.59
0.6
0.75
0.84
0.86
0.83
0.79
1.05
1.03
0.93
0.98
1.04
1.04
1.0
0.99
1.01
1.06
0.99
0.99
0.98
0.45
1.08
0.48
0.96
0.4
1.0
0.7
1.02
0.44
0.99
0.56
1.08
1.01
0.51
0.36
0.52
0.46
0.59
1.02
0.56
0.57
1.01
0.98
0.99
0.6
0.4
0.64
0.51
0.61
0.47
0.77
0.94
0.77
0.73
0.86
0.68
0.85
