1.0
1.0
1.0
1.0
1.04
1.07
1.0
1.04
1.09
1.0
1.01
0.29
0.44
0.98
0.49
0.98
0.48
0.41
0.46
0.46
0.58
0.38
0.42
0.53
0.48
0.66
0.51
0.44
0.51
0.48
0.72
0.51
0.55
0.64
0.48
0.74
0.53
0.58
0.43
0.81
0.75
0.59
0.42
0.58
0.62
0.82
0.78
0.91
0.72
0.69
1.05
1.0
0.97
1.0
1.08
0.41
1.04
1.01
1.08
1.0
1.0
0.36
0.34
1.04
1.07
1.0
0.55
0.47
0.4
0.7
0.6
0.4
0.63
0.55
0.47
0.76
0.52
0.38
0.42
0.51
0.56
0.59
0.56
0.5
0.45
0.72
0.66
0.59
0.42
0.66
0.7
0.6
0.45
0.74
0.88
0.81
0.77
0.76
0.76
0.78
