13
4126
23
30
2609
4287
26
60
4188
4
45
267
78
22
192
27
195
3947
4181
1292
2
20
5
2633
54
197
291
8
3468
3457
2528
1589
3485
4193
2371
3083
2
2326
25
1738
1292
1
136
684
28
22
591
399
1291
27
3
1495
1396
553
1557
29
1588
673
2635
2
555
403
292
922
14
20
168
30
1588
4
1321
29
1845
25
751
4159
27
12
2
2731
139
4197
2331
2
2350
1808
769
12
745
8
1
4201
296
4427
4453
3708
4
60
3
2368
