3.97
3.69
0.98
1.05
1.74
4.19
1.0
1.77
1.05
1.04
4.0
1.77
0.98
2.38
1.02
1.0
1.01
1.31
0.55
1.03
2.86
0.58
1.0
1.07
0.66
1.01
1.03
0.5
0.62
2.91
0.99
0.96
0.58
2.52
1.04
4.6
2.12
1.03
1.04
0.99
0.84
0.71
0.43
0.92
1.06
0.76
0.79
3.03
1.15
1.13
1.0
0.97
1.0
1.0
1.07
0.88
4.07
1.79
0.65
4.43
0.24
1.64
3.68
2.36
1.01
1.45
5.13
0.38
3.04
1.03
0.64
2.18
3.03
0.96
0.47
1.01
1.02
1.06
2.2
0.72
0.99
2.04
0.61
2.46
0.46
3.08
3.66
1.06
1.03
1.0
2.57
1.22
1.08
1.04
0.93
1.64
1.33
0.85
0.77
0.87
