0,0,0.0
30,0,0.0
70,2,0.0
107,3,1.0
148,4,1.0
183,5,1.77
218,5,2.05
254,6,2.37
294,8,2.6500000000000004
338,9,4.16
373,9,4.46
417,10,4.83
460,11,5.1
504,12,5.7
553,13,6.7
607,14,8.899999999999999
643,13,9.52
700,15,11.120000000000001
748,15,11.739999999999998
784,15,13.02
836,17,13.35
880,18,13.79
924,19,15.02
987,21,15.51
1031,22,16.7
1084,24,17.31
1135,24,18.53
1198,24,19.68
1229,24,19.919999999999998
1259,24,20.34
1309,24,21.160000000000004
1353,24,21.71
1401,24,22.240000000000002
1437,24,23.12
1480,24,24.61
1528,24,25.659999999999997
1575,24,26.2
1606,24,26.35
1648,24,26.9
1706,24,27.39
1737,24,27.75
1804,24,28.86
1858,24,29.310000000000002
1900,24,29.93
1955,24,30.900000000000002
2004,24,31.4
2116,24,34.07
2168,24,34.4
2210,24,34.92
2257,24,35.47
2300,24,36.01
2354,24,37.08
2390,24,39.3
2448,24,40.65
2483,24,41.370000000000005
2525,24,41.78
2555,24,41.980000000000004
2629,24,42.489999999999995
2660,24,42.86
2746,24,43.620000000000005
2790,24,43.94
2825,24,44.17
2867,24,44.55
2915,24,45.46
2962,24,46.03
2992,24,46.17
3034,24,46.540000000000006
3069,24,46.7
3100,24,46.989999999999995
3131,24,47.26
3205,24,48.11
3241,24,48.4
3272,24,48.75
3302,24,50.06999999999999
3338,24,50.339999999999996
3401,24,51.92
3437,24,52.32000000000001
3572,24,54.11
3626,24,54.239999999999995
3669,24,55.620000000000005
3797,24,56.66
3857,24,56.94
3903,24,57.16
3933,24,57.269999999999996
3975,24,57.44
4117,24,58.190000000000005
4165,24,58.510000000000005
4200,24,58.9
4231,24,59.160000000000004
4261,24,59.35
4292,24,59.540000000000006
4333,24,59.959999999999994
4375,24,60.31
4410,24,60.55
4441,24,60.769999999999996
4471,24,60.959999999999994
4506,24,61.33
4548,24,61.559999999999995
4605,24,61.92
4635,24,62.04
4666,24,62.339999999999996
4712,24,62.71
4748,24,62.86
4778,24,63.06
4808,24,63.209999999999994
4839,24,63.36
4869,24,63.53
4899,24,63.629999999999995
4930,24,63.81999999999999
4973,24,64.18
5003,24,64.36
5034,24,64.56
5170,24,65.47999999999999
5201,24,65.64999999999999
5231,24,65.74000000000001
5261,24,65.98
5296,24,66.16
5337,24,66.96000000000001
5372,24,67.66
5407,24,67.83
5438,24,67.96000000000001
5468,24,69.2
5509,24,69.4
5539,24,69.53
5580,24,69.89
5611,24,70.18
5814,24,72.06
5860,24,72.37
5890,24,72.56
5920,24,72.75
5951,24,72.97
5986,24,73.14
6034,24,73.43
6070,24,73.63
6101,24,73.79999999999998
6131,24,73.94
6178,24,74.39
6222,24,74.63
6253,24,74.91
6307,24,75.29
6409,24,75.91
6445,24,76.14
6486,24,76.53999999999999
6658,24,77.34
6765,24,79.22
6814,24,79.89999999999999
6861,24,80.62
6891,24,80.93
6968,24,81.36999999999999
6999,24,81.66
7070,24,82.21999999999998
7117,24,83.46
7153,24,83.69
7194,24,83.91
7336,24,85.36
7391,23,85.69
7503,23,86.30999999999999
7534,23,86.50999999999999
7564,23,86.71
7594,23,86.96
7638,22,87.27999999999999
7799,22,88.33000000000001
8023,21,89.35
8069,18,89.57
8100,18,89.75
8130,18,89.84
8173,17,89.93999999999998
8203,17,89.97999999999999
8233,17,90.09
8264,17,90.24
8294,17,90.27
8332,16,90.42
8362,16,90.48
8392,16,90.59
8423,16,90.69000000000001
8453,16,90.73
8483,16,90.84
8513,16,90.94000000000001
8543,16,90.99000000000001
8574,16,91.14000000000001
8604,16,91.2
8634,16,91.41
8664,16,91.46
8694,16,91.53999999999999
8725,16,91.6
8768,15,91.78
8816,14,91.86000000000001
8846,14,91.88000000000001
8876,14,91.9
8907,14,91.97
8950,13,92.07000000000001
8980,13,92.07000000000001
9010,13,92.13
9142,13,92.30999999999999
9172,13,92.30999999999999
9202,13,92.42999999999999
9232,13,92.46999999999998
9262,13,92.51
9292,13,92.55000000000001
9322,13,92.57000000000001
9352,13,92.60000000000001
9382,13,92.7
9412,13,92.71
9442,13,92.77999999999999
9472,13,92.79999999999998
9502,13,92.84
9532,13,92.9
9562,13,92.97
9592,13,93.0
9622,13,93.08999999999999
9652,13,93.11999999999999
9682,13,93.16
9712,13,93.21
9742,13,93.24999999999999
9772,13,93.3
9802,13,93.35
9832,13,93.41000000000001
9862,13,93.46000000000001
9892,13,93.54
9922,13,93.54
9952,13,93.63
9983,13,93.66999999999999
10013,13,93.73
10043,13,93.76
10073,13,93.78
10103,13,93.83999999999999
10133,13,93.94
10163,13,94.00000000000001
10193,13,94.05000000000001
10223,13,94.07
10253,13,94.12
10283,13,94.18
10313,13,94.24000000000001
10343,13,94.29
10373,13,94.33000000000001
10403,13,94.35000000000001
10433,13,94.43
10463,13,94.47
10493,13,94.52
10523,13,94.60999999999999
10553,13,94.64
10583,13,94.71000000000001
10626,12,94.74
10656,12,94.78999999999999
10686,12,94.80999999999999
10716,12,94.87
10746,12,94.96000000000001
10776,12,94.98000000000002
10806,12,95.01000000000002
10836,12,95.03
10866,12,95.03
10896,12,95.11
10926,12,95.12
10956,12,95.14000000000001
10987,12,95.21000000000001
11017,12,95.29
11055,11,95.33000000000001
11085,11,95.35000000000001
11115,11,95.4
11145,11,95.41
11175,11,95.44
11205,11,95.44
11235,11,95.46000000000001
11265,11,95.52
11295,11,95.58
11325,11,95.63000000000001
11355,11,95.63000000000001
11385,11,95.63000000000001
11415,11,95.66000000000001
11445,11,95.67
11475,11,95.75999999999999
11505,11,95.77
11535,11,95.82000000000001
11565,11,95.86999999999999
11595,11,95.86999999999999
11625,11,95.89
11655,11,95.96000000000001
11685,11,95.98
11715,11,96.07
11745,11,96.08
11775,11,96.1
11805,11,96.1
11835,11,96.13
11865,11,96.19
11895,11,96.21
11925,11,96.21
11955,11,96.25999999999999
11985,11,96.27
12016,11,96.35999999999999
12046,11,96.41999999999999
12076,11,96.41999999999999
12106,11,96.41999999999999
12136,11,96.44
12166,11,96.46000000000001
12196,11,96.5
