0,0
30,0
60,1
90,2
120,2
150,3
180,3
210,4
240,5
270,6
300,7
330,7
360,9
390,10
420,11
450,11
480,12
510,12
540,12
570,12
600,12
630,12
660,12
690,12
720,12
750,12
780,12
810,12
840,12
870,12
900,12
931,12
961,12
991,12
1021,12
1051,12
1081,12
1111,12
1141,12
1171,12
1201,12
1231,12
1261,12
1291,12
1329,11
1359,12
1389,12
1419,12
1449,12
1479,12
1509,12
1539,12
1577,11
1607,12
1637,12
1667,12
1697,12
1727,12
1757,12
1787,12
1817,12
1847,12
1877,12
1907,12
1937,12
1967,12
1997,12
2027,12
2057,12
2095,11
2126,12
2156,12
2199,11
2229,12
2347,11
2377,12
2407,12
2437,12
2467,12
2497,12
2527,12
2557,12
2587,12
2617,12
2647,12
2677,12
2707,12
2737,12
2767,12
2797,12
2827,12
2857,12
2887,12
2917,12
2947,12
2993,10
3023,12
3053,12
3083,12
3113,12
3143,12
3173,12
3203,12
3233,12
3263,12
3293,12
3323,12
3361,11
3391,12
3421,12
3451,12
3481,12
3511,12
3541,12
3571,12
3601,12
3631,12
3661,12
3700,11
3730,12
3760,12
3790,12
3820,12
3850,12
3880,12
3910,12
3940,12
3970,12
4000,12
4038,11
4068,12
4098,12
4128,12
4158,12
4188,12
4218,12
4248,12
4286,11
4316,12
4346,12
4376,12
4406,12
4449,11
4479,12
4509,12
4539,12
4569,12
4599,12
4629,12
4659,12
4689,12
4719,12
4749,12
4779,12
4809,12
4839,12
4869,12
4899,12
4929,12
4959,12
4989,12
5019,12
5049,12
5079,12
5109,12
5139,12
5170,12
5200,12
5230,12
5260,12
5290,12
5320,12
5350,12
5380,12
5410,12
5440,12
5470,12
5500,12
5530,12
5560,12
5590,12
5620,12
5650,12
5680,12
5710,12
5740,12
5770,12
5808,11
5838,12
5868,12
5898,12
5928,12
5958,12
5988,12
6018,12
6061,11
6091,12
6121,12
6151,12
6181,12
6211,12
6241,12
6271,12
6301,12
6331,12
6361,12
6391,12
6421,12
6451,12
6481,12
6511,12
6541,12
6571,12
6601,12
6631,12
6661,12
