12
5067
40
12
3704
5183
4
39
5130
11
2
792
139
72
372
14
465
4498
5153
1303
28
11
17
3763
4
429
782
23
4255
3951
3401
1658
3957
4468
2755
3959
30
2713
27
1633
1394
12
319
1299
1
133
1162
969
1359
1
24
1561
1373
1075
1653
29
1631
1208
3918
29
1103
1102
595
1237
27
3
261
28
1633
24
1236
18
1628
5
1274
4673
24
18
7
3956
314
5178
2756
99
1784
1630
1243
24
1270
15
32
5192
516
5380
5352
4500
6
26
2
3153
