0,0,0.0
35,1,0.0
70,2,0.0
105,3,0.0
148,4,1.0
184,5,1.77
224,6,2.05
265,7,2.1500000000000004
310,8,2.8000000000000003
370,10,4.5
422,11,4.8100000000000005
476,13,5.3100000000000005
512,13,6.43
578,14,8.72
636,15,9.45
705,18,11.370000000000001
751,16,12.85
798,17,13.129999999999999
845,18,13.45
895,19,14.89
955,20,15.25
1005,21,16.79
1092,24,17.3
1145,24,18.330000000000002
1205,23,19.61
1253,24,20.150000000000002
1286,24,20.55
1349,24,21.380000000000003
1386,24,21.740000000000002
1423,24,22.130000000000003
1462,24,22.67
1510,24,23.98
1560,24,25.029999999999998
1604,24,25.64
1654,24,26.490000000000002
1688,24,26.84
1738,24,28.0
1785,24,28.88
1824,24,29.24
1874,24,30.04
1910,24,30.65
1962,24,31.400000000000002
2205,24,34.39
2273,24,34.779999999999994
2329,24,35.879999999999995
2381,24,36.47
2415,24,37.02
2470,24,38.07
2637,24,39.22
2697,24,41.17
2738,24,42.150000000000006
2791,24,42.92
2825,24,43.099999999999994
2862,24,43.269999999999996
2896,24,43.7
2934,24,44.37
2988,24,45.39
3030,24,45.72
3064,24,46.010000000000005
3111,24,46.620000000000005
3144,24,46.88
3197,24,47.33
3230,24,47.7
3264,24,48.13
3315,24,48.68
3354,24,49.08
3387,24,49.339999999999996
3421,24,50.61
3460,24,50.93000000000001
3493,24,52.17
3537,24,52.53
3570,24,52.86
3633,24,54.28
3667,24,55.22
3708,24,56.04
3742,24,56.379999999999995
3791,24,56.94
3841,24,57.52
3880,24,57.8
3941,24,58.400000000000006
3988,24,58.76
4022,24,59.08
4055,24,59.290000000000006
4103,24,59.73
4136,24,59.95
4169,24,60.18
4207,24,60.55
4241,24,60.81
4279,24,61.15
4312,24,61.31999999999999
4360,24,61.739999999999995
4393,24,61.93
4427,24,62.18000000000001
4460,24,62.46
4497,24,62.69
4535,24,63.019999999999996
4569,24,63.290000000000006
4602,24,63.56
4635,24,63.730000000000004
4668,24,64.02
4702,24,64.23
4735,24,64.47
4768,24,64.74
4807,24,65.03
4840,24,65.28999999999999
4873,24,65.51
4910,24,65.82
4943,24,65.99
4981,24,66.3
5014,24,66.5
5053,24,67.71
5100,24,68.08
5139,24,68.25
5255,24,70.00999999999999
5294,24,70.22999999999999
5327,24,70.47999999999999
5369,24,70.88
5405,24,71.21000000000001
5441,24,71.54
5474,24,71.9
5508,24,72.08
5541,24,72.47
5574,24,72.74000000000001
5607,24,73.14
5641,24,73.55000000000001
5679,24,73.81
5731,24,74.17
5765,24,74.39
5808,24,74.71000000000001
5844,24,75.03999999999999
5877,24,75.22
5911,24,75.47
5944,24,75.72999999999999
5977,24,76.00999999999999
6016,24,76.33
6052,24,76.53
6085,24,76.82
6119,24,77.11999999999999
6152,24,77.44
6193,24,78.0
6240,24,78.50999999999999
6286,24,78.96000000000001
6328,24,80.24000000000001
6377,24,81.06
6416,24,81.83
6449,24,82.06
6482,24,82.47
6529,24,82.78
6562,24,83.23
6599,24,83.66000000000001
6638,24,84.26
6679,24,85.73
6718,22,86.25
6759,21,86.58000000000001
6821,21,87.0
6854,21,87.25000000000001
6888,21,87.38000000000001
6935,21,87.72
6981,20,87.89000000000001
7028,19,88.07000000000001
7061,19,88.23
7095,19,88.35000000000001
7128,19,88.38000000000001
7161,19,88.58
7210,19,88.77
7243,19,88.91000000000001
7289,18,89.13
7323,18,89.19
7356,18,89.27
7389,18,89.37
7423,18,89.43
7456,18,89.52000000000001
7489,18,89.61000000000001
7522,18,89.74000000000001
7564,17,89.84000000000002
7597,17,89.99000000000001
7630,17,90.16000000000001
7663,17,90.23000000000002
7704,16,90.33000000000001
7738,16,90.46000000000001
7771,16,90.52000000000001
7817,15,90.64
7864,14,90.74999999999999
7905,13,90.78999999999998
7938,13,90.86999999999999
7971,13,90.91
8004,13,90.91
8054,13,91.03
8087,13,91.1
8120,13,91.12
8153,13,91.13000000000001
8186,13,91.17
8220,13,91.22999999999999
8253,13,91.27000000000001
8286,13,91.29
8319,13,91.3
8352,13,91.39
8385,13,91.47999999999999
8418,13,91.52
8452,13,91.52
8485,13,91.59
8518,13,91.67999999999999
8567,13,91.75
8600,13,91.83999999999999
8633,13,91.88999999999999
8666,13,91.92
8699,13,91.95
8732,13,92.00999999999999
8765,13,92.03999999999999
8798,13,92.08999999999999
8831,13,92.13999999999999
8864,13,92.24000000000001
8898,13,92.24000000000001
8931,13,92.29
8964,13,92.35000000000001
8997,13,92.42999999999999
9030,13,92.44
9063,13,92.50999999999999
9096,13,92.57
9129,13,92.67000000000002
9162,13,92.70000000000002
9195,13,92.75
9228,13,92.85000000000001
9261,13,92.85000000000001
