0,0
30,0
70,2
155,4
185,4
234,5
264,5
294,5
325,5
373,6
417,6
447,6
491,7
539,8
583,9
613,9
657,10
688,10
732,11
767,11
816,12
846,12
877,12
907,12
938,12
992,12
1028,12
1058,12
1099,12
1129,12
1178,12
1225,12
1266,12
1297,12
1327,12
1358,12
1388,12
1429,12
1460,12
1501,12
1531,12
1562,12
1592,12
1633,12
1663,12
1693,12
1724,12
1754,12
1784,12
1814,12
1849,12
1880,12
1910,12
1940,12
1970,12
2001,12
2031,12
2061,12
2092,12
2122,12
2152,12
2182,12
2213,12
2248,12
2291,12
2327,12
2357,12
2388,12
2419,12
2449,12
2485,12
2515,12
2582,12
2628,12
2659,12
2689,12
2720,12
2750,12
2794,12
2824,12
2855,12
2885,12
2931,12
2962,12
2992,12
3022,12
3064,12
3230,12
3279,12
3309,12
3367,12
3398,12
3539,11
3683,12
3713,11
3743,11
3787,12
3858,12
3889,12
3919,12
3950,12
3980,12
4010,12
4040,12
4071,12
4101,12
4131,12
4161,12
4192,12
4222,12
4252,12
4282,12
4312,12
4343,12
4373,12
4403,12
4433,12
4463,12
4499,12
4529,12
4559,12
4594,12
4625,12
4660,12
4690,12
4720,12
4750,12
4781,12
4811,12
4841,12
4871,12
4901,12
4931,12
4962,12
4992,12
5027,12
5063,12
5098,12
5128,12
5163,12
5207,12
5242,12
5272,12
5321,12
5351,12
5381,12
5411,12
5442,12
5472,12
5502,12
5533,12
5568,12
5598,12
5628,12
5659,12
5689,12
5719,12
5749,12
5791,12
5821,12
5851,12
5881,12
5912,12
5942,12
5977,12
6007,12
6038,12
6068,12
6099,12
6129,12
6159,12
6189,12
6225,12
6255,12
6285,12
6320,12
6351,12
6381,12
6411,12
6446,12
6477,12
6507,12
6537,12
6567,12
6597,11
6641,11
6671,11
6701,11
6731,11
6761,11
6804,10
6834,10
6864,10
6894,10
6938,9
7124,9
7370,7
7400,7
7430,7
7460,7
7490,7
7520,7
7550,7
7580,7
7610,7
7640,7
7670,7
7700,7
7730,7
7760,7
7790,7
7821,7
7851,7
7881,7
